genre	espece	autorite	statut	id	id_espece
Tapes	pullastra var. saxatilis	Fleuriau de Bellevue	f	2484	1478
Tapes	pullastra var.ex-col. zonata	Locard	f	2485	1478
Mysia	undata	(Pennant, 1777)	t	2486	1479
Mya	arenaria	Linnaeus, 1758	t	2487	1481
Sphenia	binghami	Turton, 1822	t	2488	1482
Corbula	gibba	(Olivi, 1792)	t	2489	1483
Aloidis	gibba	(Olivi)	f	2490	1483
Gastrochaena	dubia	(Pennant, 1777)	t	2491	1484
Hiatella	arctica	(Linnaeus, 1767)	t	2492	1485
Saxicava	rugosa	Linné	f	2493	1485
Saxicava	arctica	Linné	f	2494	1485
Hiatella	gallicana	(Lamarck)	f	2495	1485
Saxicava	gallicana		f	2496	1485
Panomya	norvegica	(Spengler, 1793)	t	2497	1486
Panopea	norvegica	Spengler	f	2498	1486
Zirfaea	crispata	(Linnaeus, 1767)	t	2499	1487
Pholas	crispata	Lamarck	f	2500	1487
Psiloteredo	megotara	(Hanley in Forbes et Hanley, 1848)	t	2501	1488
Teredo	megotara	Hanley	f	2502	1488
Nototeredo	norvegica	(Spengler, 1792)	t	2503	1489
Teredo	norvegica	Spenglier, 1792	f	2504	1489
Xylophaga	dorsalis	(Turton, 1819)	t	2505	1490
Thracia	papyracea	(Poli, 1791)	f	2506	1491
Thracia	phaseolina	Lamarck	t	2507	1491
Thracia	villosiuscula	(McGillivray, 1827)	t	2508	1492
Thracia	distorta	(Montagu, 1803)	t	2509	1493
Ixartia	distorta		f	2510	1493
Pandora	inaequivalvis	(Linnaeus, 1758)	t	2511	1494
Pandora	albida	(Roding)	f	2512	1494
Pandora	rostrata	Lamarck	f	2513	1494
Pandora	pinna	(Montagu, 1803)	t	2514	1495
Lyonsia	norwegica	(Gmelin, 1791)	t	2515	1496
Lyonsia	norvegica	(Chemnitz)	f	2516	1496
Dentalium	vulgare	da Costa, 1778	t	2517	1497
Dentalium	entale	Linné	f	2518	1497
Antalis	vulgare	da Costa	f	2519	1497
Dentalium	vulgare var. rosca	Bucquoy, Dautzenberg et Dollfus	f	2520	1497
Sepia	officinalis	Linnaeus, 1758	t	2521	1498
Sepia	orbignyana	Férussac, 1826	t	2522	1499
Sepiola	atlantica	d'Orbigny, 1840	t	2523	1500
Sepiola	rondeleti	Leach, 1817	t	2524	1501
Sepietta	oweniana	(d'Orbigny, 1840)	t	2525	1502
Sepiola	scandica	Steenstrup	f	2526	1502
Rossia	macrosoma	(Delle Chiaje, 1830)	t	2527	1503
Todarodes	sagittatus	(Lamarck, 1798)	t	2528	1504
Ommatostrephes	sagittatus	Lamarck	f	2529	1504
Alloteuthis	media	(Linnaeus, 1758)	t	2530	1505
Loligo	media	Linné	f	2531	1505
Alloteuthis	subulata	(Lamarck, 1798)	t	2532	1506
Loligo	subulata	Lamarck	f	2533	1506
Loligo	forbesii	Steenstrup, 1856	t	2534	1507
Loligo	vulgaris	Lamarck, 1798	t	2535	1508
Octopus	vulgaris	Cuvier, 1797	t	2536	1509
Eledone	cirrhosa	(Lamarck, 1798)	t	2537	1510
Eledon	cirrhosus	d'Orbigny	f	2538	1510
Moschites	cirrhosus	Lamarck	f	2539	1510
Mya	truncata	Linnaeus, 1758	t	2540	1480
Rhodope	roskoi	Haszprunar & Hess, 2005	t	2541	1513
Phyllophora	pseudoceranoides	(S.G. Gmelin) Newroth et A.R.A. Taylor	t	2543	1760
Grateloupia	turuturu	Yamada	t	2544	1784
Bangia	atropurpurea	(Roth) C. Agardh	t	2545	1521
Porphyra	drachii 	J. Feldmann 1978	t	2546	1522
Porphyra	leucosticta	Thuret	t	2547	1523
Porphyra	linearis	Greville 1830	t	2548	1524
Porphyra	umbilicalis	(Linnaeus) Kützing	t	2549	1525
Erythrotrichia	bertholdii	Batters	t	2550	1526
Erythrotrichia	carnea	(Dillwyn) J. Agardh	t	2551	1527
Erythrotrichia	investiens	(Zanardini) Bornet	t	2552	1528
Erythrotrichia	welwitschii	(Ruprecht) Batters	t	2553	1800
Porphyropsis	coccinea	(J. Agardh ex Areschoug) Rosenvinge	t	2554	1529
Porphyrostromium	boryanum	(Montagne) P.C. Silva	t	2555	1801
Erythrotrichia	boryana	(Montagne) Berthold 1882	f	2556	1801
Porphyrostromium	ciliare	(Carmichael) M.J. Wynne	t	2557	1534
Erythrotrichia	obscura	Berthold, 1882	f	2558	1534
Sahlingia	subintegra	(Rosenvinge) Kornmann	t	2559	1530
Erythrocladia	subintegra	Rosenvinge 1909	f	2560	1530
Chroodactylon	ornata	(C. Agardh) Basson	t	2561	1531
Asterocystis	ornata	(C. Agardh) G. Hamel 1924	f	2562	1531
Colacodictyon	reticulatum	(Batters) Feldmann	t	2563	1532
Stylonema	alsidii	(Zanardini) K. Drew	t	2564	1536
Goniotrichum	elegans	(Chauvin) Lejolis	f	2565	1536
Stylonema	cornu-cervi	Reinsch	t	2566	1537
Goniotrichum	cornu-cervi	(Reinsch) Hauck	f	2567	1537
Acrochaetium	codii	(P.L. Crouan & H.M. Crouan) G. Hamel	t	2568	1538
Rhodothamniella	codii	(P.L. Crouan & H.M. Crouan) Feldmann, nom. Illeg. 1954	f	2569	1538
Acrochaetium	endozoicum	(Darbishire) Batters	t	2570	1539
Acrochaetium	hallandicum	(Kylin) G. Hamel	t	2571	1540
Acrochaetium	infestans	M.A. Howe & Hoyt	t	2572	1541
Acrochaetium	cheminii	Feldmann nomen nudum	t	2573	1542
Acrochaetium	leptonema	(Rosenvinge) Børgesen	t	2574	1543
Acrochaetium	moniliforme	(Rosenvinge) Børgesen	t	2575	1544
Acrochaetium	pusillum	Feldmann nomen nudum	t	2576	1545
Acrochaetium	reductum	(Rosenvinge) G. Hamel	t	2577	1546
Acrochaetium	kylinoides	Feldman 1958.	f	2578	1546
Acrochaetium	rosulatum	(Rosenvinge) Papenfuss	t	2579	1548
Kylinia	rosulata	Rosenvinge	f	2580	1548
Acrochaetium	savianum	(Meneghini) Nägeli	t	2581	1549
Acrochaetium	thuretii	(Bornet) F.S. Collins & Hervey	f	2582	1549
Acrochaetium	secundatum	(Lyngbye) Nägeli in Nägeli & Cramer	t	2583	1550
Acrochaetium	virgatum	(Harvey) Batters 1902	f	2584	1550
Acrochaetium	stilophorae	(Levring) Kylin	t	2585	1551
Acrochaetium	subtilissimum	(Kützing) G. Hamel	t	2586	1552
Acrochaetium	trifilum	(Buffham) Batters	t	2587	1553
Rhodochorton	purpureum	(Lightfoot) Rosenvinge	t	2588	1554
Schmitziella	endophloea	Bornet & Batters	t	2589	1555
Plocamium	cartilagineum	(Linnaeus) P.S. Dixon	t	2590	1559
Plocamium	coccineum	(Hudson) Lyngbye	f	2591	1559
Ahnfeltia	plicata	(Hudson) Fries	t	2592	1560
Bonnemaisonia	asparagoides	(Woodward) C. Agardh 1817: XVIII	t	2593	1561
Bonnemaisonia	clavata	G. Hamel 1930: 104	t	2594	1562
Bonnemaisonia	hamifera	Hariot	t	2595	1564
Asparagopsis	armata	Harvey	t	2596	1565
Atractophora	hypnoides	P.L. Crouan & H.M. Crouan	t	2597	1568
Naccaria	wiggii	(Turner) Endlicher	t	2598	1556
Aglaothamnion	bipinnatum	(P.L. Crouan & H.M. Crouan) Feldmann-Mazoyer	t	2599	1557
Aglaothamnion	byssoides	(Arnott ex Harvey) L’Hardy-Halos & Rueness	t	2600	1569
Aglaothamnion	furcellariae	(J. Agardh) Feldmann-Mazoyer	f	2601	1569
Aglaothamnion	fasciculatum	(Harvey) Maggs & L’Hardy-Halos	t	2602	1570
Aglaothamnion	feldmanniae	Halos	t	2603	1571
Aglaothamnion	gallicum	 (Nägeli) L’Hardy-Halos & Ardré	t	2604	1572
Aglaothamnion	brodiaei	(Harvey) Feldmann G.	f	2605	1572
Aglaothamnion	hookeri	(Dillwyn) Maggs & Hommersand	t	2606	1573
Aglaothamnion	cordatum	Feldmann-Mazoyer	t	2607	1574
Aglaothamnion	neglectum	Feldmann-Mazoyer 1941: 459-464, figs. 181-183	f	2608	1574
Aglaothamnion	priceanum	Maggs, Guiry & Rueness	t	2609	1575
Aglaothamnion	pseudobyssoides	(P.L. Crouan & H.M. Crouan) Halos	t	2610	1577
Aglaothamnion	roseum	(Roth) Maggs & L’Hardy-Halos	t	2611	1578
Aglaothamnion	sepositum	(Gunnerus) Maggs & Hommersand	t	2612	1581
Dasya	arbuscula	(Dillwyn) C. Agardh	f	2613	1581
Aglaothamnion	tripinnatum	(C. Agardh) Feldmann-Mazoyer	t	2614	1566
Anotrichium	furcellatum	(J. Agardh) Baldock	t	2615	1582
Neomonospora	furcellata	(J. Agardh) Feldmann-Mazoyer & Meslin	f	2616	1582
Antithamnion	cruciatum	(C. Agardh) Nägeli	t	2617	1583
Antithamnion	tenuissimum	(Hauck) Schiffner (non Gardner)	t	2618	1584
Antithamnionella	spirographidis	(Schiffner) E.M. Wollaston	t	2619	1585
Antithamnion	spirographidis	Schiffner	f	2620	1585
Antithamnionella	ternifolia	(J.D. Hooker & Harvey) Lyle	t	2621	1586
Anthithamnion	sarniense	(Lyle) G. Feldmann	f	2622	1586
Bornetia	secundiflora	(J. Agardh) Thuret	t	2623	1587
Callithamnion	corymbosum	(J.E. Smith) Lyngbye	t	2624	1589
Callithamnion	dudresnayi	(Bonnemaison) P.L. Crouan & H.M. Crouan	t	2625	1590
Callithamnion	granulatum	(Ducluzeau) C. Agardh	t	2626	1591
Callithamnion	tetragonum	(Withering) S.F. Gray	t	2627	1592
Rhodymenia	ardissonei	Feldmann	t	2628	1794
Callithamnion	tetragonum var. tetragonum	(Withering) C. Agardh	f	2629	1592
Callithamnion	tetragonum var. brachiatum	(Bonnemaison) J. Agardh.	f	2630	1592
Callithamnion	tetricum	(Dillwyn) S.F. Gray	t	2631	1593
Ceramium	arborescens	J. Agardh	t	2632	1594
Ceramium	bertholdii	Funk	t	2633	1595
Ceramium	ciliatum	(J. Ellis) Ducluzeau	t	2634	1596
Ceramium	cimbricum	H.E. Petersen in Rosenvinge	t	2635	1518
Ceramium	circinatum	(Kützing) J. Agardh	t	2636	1597
Ceramium	comptum	Børgesen	t	2637	1598
Ceramium	deslongchampsii	Chauvin ex Duby	t	2638	1600
Ceramium	diaphanum	(Lightfoot) Roth	t	2639	1576
Ceramium	diaphanum	(Roth) Harvey	f	2640	1576
Ceramium	tenuissimum	(Lyngbye) J. Agardh	f	2641	1576
Ceramium	echionotum	J. Agardh	t	2642	1601
Ceramium	echionotum var. corticatum	Mazoyer	f	2643	1601
Ceramium	echionotum var. echionotum		f	2644	1601
Ceramium	flaccidum	(Kützing) Ardissone	t	2645	1563
Ceramium	gracillinum	Griffiths et Harvey.	f	2646	1563
Ceramium	gaditanum	(Clemente y Rubio) Cremades	t	2647	1579
Ceramium	flabelligerum	J. Agardh 1844.	f	2648	1580
Ceramium	pallidum	(Nägeli ex Kützing) Maggs & Hommersand	t	2649	1580
Ceramium	penicillatum	Areschoug in Kützing	t	2650	1602
Ceramium	fruticulosum f. dichotomum		f	2651	1602
Ceramium	secundatum	Lyngbye	t	2652	1603
Ceramium	shuttleworthianum	(Kützing) Rabenhorst	t	2653	1604
Ceramium	acanthonotum	(Carmichael ex Harvey) J. Agardh 1844.	f	2654	1604
Ceramium	siliquosum	(Kützing) Maggs & Hommersand	t	2655	1605
Ceramium	tenuicorne	(Kützing) Waern	t	2656	1606
Compsothamnion	decompositum	(J. Agardh) Maggs & L’Hardy-Halos	t	2657	1607
Compsothamnion	gracillimum	De Toni	t	2658	1608
Compsothamnion	thuyoides	(J.E. Smith) F. Schmitz	t	2659	1588
Crouania	attenuata	(C. Agardh) J. Agardh	t	2660	1567
Griffithsia	corallinoides	(Linnaeus) Trevisan	t	2661	1609
Griffithsia	devoniensis	Harvey	t	2662	1610
Halurus	equisetifolius	(Lightfoot) Kützing	t	2663	1611
Halurus	flosculosus	(J. Ellis) Maggs & Hommersand	t	2664	1612
Griffithsia	flosculosa	(J. Ellis) Batters 1902	f	2665	1612
Microcladia	glandulosa	(Solander ex Turner) Greville	t	2666	1613
Monosporus	pedicellatus	(J.E. Smith) Solier in Castagne	t	2667	1614
Neomonospora	pedicellata	(J.E. Smith) Feldmann-Mazoyer & Meslin 1939	f	2668	1614
Neomonospora	pedicellata var. comosa	(Holmes & Batters)	t	2669	1615
Pleonosporium	borreri	( J.E. Smith) Nägeli	t	2670	1616
Plumaria	plumosa	(Hudson) Kuntze	t	2671	1617
Plumaria	elegans	(Bonnemaison) F. Schmitz 1889	f	2672	1617
Pterothamnion	crispum	(Ducluzeau) Nägeli	t	2673	1618
Antithamnion	plumula var. crispum	(Ducluzeau) Hauck	f	2674	1618
Antithamnion	plumula var. bebbii	(Reinsch) J. Feldmann 1937 	f	2675	1618
Pterothamnion	plumula	(J. Ellis) Nägeli	t	2676	1620
Antithamnion	plumula var. plumula	J. Ellis) Thuret	f	2677	1620
Ptilothamnion	pluma	(Dillwyn) Thuret in Le Jolis	t	2678	1621
Seirospora	interrupta	(J.E. Smith) F. Schmitz	t	2679	1622
Spermothamnion	repens	(Dillwyn) Rosenvinge	t	2680	1623
Spermothamnion	repens f. turneri	(Mertens ex Roth) Rosenvinge	f	2681	1623
Sphondylothamnion	multifidum	 (Hudson) Nägeli	t	2682	1626
Spyridia	filamentosa	(Wulfen) Harvey in W.J. Hooker	t	2683	1627
Dasya	corymbifera	J. Agardh	t	2684	1628
Dasya	ocellata	(Grateloup) Harvey	t	2685	1629
Dasya	punicea	(Zanardini) Meneghini ex Zanardini	t	2686	1630
Heterosiphonia	plumosa	(J. Ellis) Batters	t	2687	1631
Acrosorium	ciliolatum	(Zanardini) Kylin	t	2688	1633
Acrosorium	venulosum	<i>Acrosorium </i> 	f	2689	1633
Apoglossum	ruscifolium	(Turner) J. Agardh	t	2690	1634
Asterocolax	erythroglossi	Feldmann & G. Feldmann	t	2691	1635
Cryptopleura	ramosa	(Hudson) Kylin ex Lily Newton	t	2692	1636
Delesseria	sanguinea	(Hudson) J.V. Lamouroux	t	2693	1638
Drachiella	heterocarpa	(Chauvin ex Duby) Maggs & Hommersand	t	2694	1639
Drachiella	minuta	(Kylin) Maggs & Hommersand	t	2695	1641
Drachiella	spectabilis	J. Ernst & Feldmann	t	2696	1643
Erythroglossum	laciniatum	(Lightfoot) Maggs & Hommersand	t	2697	1644
Polyneura	gmelinii	(Greville) Kylin	f	2698	1644
Erythroglossum	sandrianum	(Zanardini) Kylin	t	2699	1645
Gonimocolax	roscoffensis	Feldmann & G. Feldmann	t	2700	1646
Gonimophyllum	buffhamii	Batters	t	2701	1647
Haraldiophyllum	bonnemaisonii	(Kylin) A.D. Zinova	t	2702	1648
Hypoglossum	hypoglossoides	(Stackhouse) F.S. Collins & Hervey	t	2703	1652
Hypoglossum	woodwardii	Kützing	f	2704	1652
Membranoptera	alata	(Hudson) Stackhouse	t	2705	1599
Myriogramme	carnea	(J.J.Rodríguez) Kylin	t	2706	1637
Nitophyllum	alliaceum	P.L. Crouan & H.M. Crouan	t	2707	1624
Nitophyllum	punctatum	(Stackhouse) Greville	t	2708	1653
Phycodrys	rubens	(Linnaeus) Batters	t	2709	1654
Polyneura	bonnemaisonii	(C. Agardh) Maggs & Hommersand	t	2710	1655
Polyneura	hilliae	(Greville) Kylin 1924.	f	2711	1655
Radicilingua	thysanorhizans	(Holmes) Papenfuss	t	2712	1656
Boergeseniella	fruticulosa	(Wulfen) Kylin	t	2713	1657
Polysiphonia	fruticulosa	(Wulfen) Sprengel	f	2714	1657
Boergeseniella	thuyoides	(Harvey) Kylin	t	2715	1659
Polysiphonia	thuyoides	Harvey 1836.	f	2716	1659
Bostrychia	scorpioides	(Hudson) Montagne ex Kützing	t	2717	1660
Brongniartella	byssoides	(Goodenough & Woodward) F. Schmitz	t	2718	1661
Chondria	capillaris	(Hudson) M.J. Wynne	t	2719	1662
Chondria	tenuissima	(Goodenough et Woodward) Agardh	f	2720	1662
Chondria	coerulescens	(J. Agardh) Falkenberg	t	2721	1663
Chondria	dasyphylla	(Woodward) C. Agardh	t	2722	1649
Halopithys	incurva	(Hudson) Batters	t	2724	1664
Halopithys	incurvus	(Hudson) Batters	f	2725	1664
Herposiphonia	secunda f. tenella	(C. Agardh) M.J. Wynne	t	2726	1558
Herposiphonia	tenella	(C. Agardh) Ambronn	f	2727	1558
Laurencia	obtusa	(Hudson) J.V. Lamouroux	t	2728	1665
Laurencia	pyramidalis	Bory de Saint-Vincent ex Kützing	t	2729	1519
Lophosiphonia	obscura	(C. Agardh) Falkenberg in F. Schmitz & Falkenberg	t	2730	1666
Lophosiphonia	subadunca	(Kützing) Falkenberg.	f	2731	1666
Ophidocladus	simpliciusculus	(P.L. Crouan & H.M. Crouan) Falkenberg in Schmitz & Falkenberg	t	2732	1667
Osmundea	hybrida	(A.P. de Candolle) K.W. Nam in K.W. Nam, Maggs & Garbary 1994: 393	t	2733	1668
Laurencia	hybrida	(A.P. de Candolle) Lenormand	f	2734	1669
Osmundea	osmunda	(S.G. Gmelin) K.W. Nam & Maggs in K.W. Nam, Maggs & Garbary	t	2735	1669
Osmundea	pinnatifida	(Hudson) Stackhouse	t	2736	1671
Laurencia	pinnatifida	(Hudson) J.V. Lamouroux	f	2737	1671
Osmundea	truncata	(Kützing) K.W. Nam & Maggs	t	2738	1516
Polysiphonia	affinis	Moore	t	2739	1672
Polysiphonia	atlantica	Kapraun & J.N. Norris	t	2740	1673
Polysiphonia	macrocarpa	Harvey, nom illeg. 1836.	f	2741	1673
Polysiphonia	brodiei	(Dillwyn) Sprengel	t	2742	1674
Polysiphonia	denudata	(Dillwyn) Greville ex Harvey	t	2743	1676
Polysiphonia	elongata	(Hudson) Sprengel	t	2744	1677
Polysiphonia	elongella	Harvey	t	2745	1678
Polysiphonia	fibrata	(Dillwyn) Harvey	t	2746	1679
Polysiphonia	fibrillosa	(Dillwyn) Sprengel	t	2747	1680
Polysiphonia	fucoides	(Hudson) Greville	t	2748	1681
Polysiphonia	violacea	(Roth) Greville	f	2749	1681
Polysiphonia	nigrescens	(Hudson) Greville	f	2750	1681
Polysiphonia	furcellata	(C. Agardh) Harvey	t	2751	1682
Polysiphonia	harveyi	J. Bailey	t	2752	1683
Polysiphonia	insidiosa	Crouan	f	2753	1683
Polysiphonia	lanosa	(Linnaeus)	t	2754	1684
Polysiphonia	nigra	(Hudson) Batters	t	2755	1651
Polysiphonia	simulans	Harvey	t	2756	1670
Polysiphonia	stricta	(Dillwyn) Greville	t	2757	1547
Polysiphonia	urceolata var. urceolata		f	2758	1547
Polysiphonia	subulata	(Ducluzeau) P.L. Crouan & H.M. Crouan	t	2759	1658
Polysiphonia	subulifera	(C. Agardh) Harvey	t	2760	1632
Pterosiphonia	complanata	(Clemente) Falkenberg	t	2761	1625
Pterosiphonia	parasitica	(Hudson) Falkenberg	t	2762	1535
Pterosiphonia	pennata	(C. Agardh) Sauvageau	t	2763	1685
Rhodomela	confervoides	(Hudson) P.C. Silva	t	2764	1686
Colaconema	asparagopsis	Chemin	t	2765	1687
Acrochaetium	asparagopsidis	(Chemin) Papenfuss	f	2766	1687
Colaconema	bonnemaisoniae	Batters	t	2767	1688
Acrochaetium	bonnemaisoniae	(Batters) J. et G. Feldmann	f	2768	1688
Colaconema	caespitosum	(J. Agardh) Jackelman, Stegenga & J.J. Bolton	t	2769	1689
Rhodothamniella	caespitosa	(J. Agardh) J. Feldmann	f	2770	1689
Colaconema	daviesii	(Dillwyn) Stegenga	t	2771	1690
Acrochaetium	daviesii	Nägeli	f	2772	1690
Colaconema	endophyticum	(Batters) J.T. Harper & G.W. Saunders	t	2773	1691
Acrochaetium	endophyticum	Batters	f	2774	1691
Choreonema	thuretii	(Bornet) F. Schmitz	t	2775	1619
Corallina	elongata	J. Ellis & Solander	t	2776	1640
Corallina	mediterranea	Areschoug	f	2777	1640
Corallina	officinalis	Linnaeus	t	2778	1692
Haliptilon	squamatum	(Linnaeus) H.W. Johansen, L.M. Irvine & A. Webster	t	2779	1693
Corallina	squamata	Ellis et Solander	f	2780	1693
Hydrolithon	boreale	(Foslie) Y.M. Chamberlain	t	2781	1515
Melobesia	farinosa var. solmsiana	(Falkenberg) Foslie	f	2782	1515
Hydrolithon	farinosum	(J.V. Lamouroux) D. Penrose & Y.M. Chamberlain	t	2783	1694
Melobesia	farinosa	Lamouroux	f	2784	1694
Jania	longifurca	Zanardini	t	2785	1695
Jania	rubens	(Linnaeus) J.V. Lamouroux	t	2786	1696
Jania	rubens var. corniculata	(Linnaeus) Yendo	t	2787	1697
Jania	corniculata	(Linné) Lamouroux	f	2788	1697
Corallina	elegans	Lenormand	f	2789	1697
Lithophyllum	crouaniorum	Foslie	t	2790	1698
Dermatolithon	crouanii	(Foslie)		2791	1698
Lithophyllum	incrustans	Philippi	t	2792	1699
Lithophyllum	orbiculatum	(Foslie) Foslie	t	2793	1700
Lithothamnion	subtenellum	(Foslie) Lemoine	f	2794	1700
Lithophyllum	papillosum	(Zanardini ex Hauck) Foslie	t	2795	1701
Dermatolithon	papillosum	(Zanardini) Foslie	f	2796	1701
Lithothamnion	glaciale	Kjellman	t	2797	1702
Lithothamnion	granii	(Foslie)	f	2798	1702
Lithothamnion	hamelii	M. Lemoine in G.Hamel & M.Lemoine	t	2799	1703
Lithothamnion	sonderi	Hauck	t	2800	1704
Melobesia	membranacea	(Esper) J.V. Lamouroux	t	2801	1706
Epilithon	membranaceum	(Esper) Heydrich	f	2802	1706
Mesophyllum	lichenoides	(J. Ellis) M. Lemoine	t	2803	1707
Phymatolithon	calcareum	(Pallas) Adey & D.L. McKibbin	t	2804	1708
Lithothamnion	calcareum	(Pallas) Areschoug	f	2805	1708
Phymatolithon	lenormandii	(J.E. Areschoug) W.H. Adey	t	2806	1709
Lithothamnion	lenormandii	(Areschoug) Foslie	f	2807	1709
Pneophyllum	confervicola	(Kützing) Y.M. Chamberlain	t	2808	1517
Melobesia	minutula	Foslie	f	2809	1517
Pneophyllum	fragile	Kützing	t	2810	1710
Melobesia	lejolisii	Rosanoff	f	2811	1710
Pneophyllum	limitatum	(Foslie) Y.M. Chamberlain	t	2812	1711
Melobesia	limitata	(Foslie)	f	2813	1711
Pneophyllum	zonale	(P.L. Crouan & H.M. Crouan) Y.M. Chamberlain	t	2814	1712
Melobesia	zonalis	(Crouan) Foslie	f	2815	1712
Titanoderma	corallinae	(P.L. Crouan & H.M. Crouan) Woelkerling, Y.M. Chamberlain & P.C. Silva	t	2816	1713
Dermatolithon	corallinae	(Crouan) Foslie	f	2817	1713
Titanoderma	pustulatum	(J.V. Lamouroux) Nägeli in Nägeli & C.E.Cramer	t	2818	1714
Dermatolithon	pustulatum	(Lamouroux) Foslie	f	2819	1714
Dermatolithon	hapalidoides	(Crouan) Foslie	f	2820	1714
Dermatolithon	hapalidiodes f. confinis		f	2821	1714
Gelidiella	calcicola	Maggs & Guiry	t	2822	1642
Gelidium	corneum	(Hudson) J.V. Lamouroux	t	2823	1675
Gelidium	sesquipedale	(Turner) Thuret	f	2824	1675
Gelidium	crinale	(Hare ex Turner) Gaillon	t	2825	1715
Gelidium	pulchellum	(Turner) Kützing	t	2826	1716
Gelidium	pusillum	(Stackhouse) Le Jolis	t	2827	1717
Gelidium	spinosum	(S.G. Gmelin) P.C. Silva	t	2828	1718
Gelidium	latifolium	(Greville) Thuret et Bornet	f	2829	1718
Pterocladiella	capillacea	(S.G. Gmelin) Santelices & Hommersand	t	2830	1719
Pterocladia	pinnata	(Hudson) Papenfuss	f	2831	1719
Solieria	chordalis	(C. Agardh) J. Agardh	t	2832	1720
Calosiphonia	vermicularis	(J. Agardh) F. Schmitz	t	2833	1721
Schmitzia	neapolitana	(Berthold) Lagerheim ex P.C. Silva	t	2834	1722
Bertholdia	neapolitana	(Berthold) Schmitz	f	2835	1722
Catenella	caespitosa	(Withering) L.M. Irvine in Parke & P.S.Dixon	t	2836	1723
Catenella	repens	(Lightfoot) Batters	f	2837	1723
Choreocolax	polysiphoniae	Reinsch	t	2838	1724
Harveyella	mirabilis	(Reinsch) F. Schmitz & Reinke in Reinke	t	2839	1725
Cruoria	cruoriaeformis	(P.L. Crouan & H.M. Crouan) Denizot	t	2840	1728
Cruoria	purpurea	Crouan	f	2841	1728
Cruoria	pellita	(Lyngbye) Fries	t	2842	1729
Calliblepharis	ciliata	(Hudson) Kützing	t	2843	1730
Calliblepharis	jubata	(Goodenough & Woodward) Kützing	t	2844	1731
Calliblepharis	lanceolata	Batters	f	2845	1731
Cystoclonium	purpureum	(Hudson) Batters	t	2846	1733
Rhodophyllis	divaricata	(Stackhouse) Papenfuss	t	2847	1734
Dilsea	carnosa	(Schmidel) Kuntze	t	2848	1735
Dudresnaya	verticillata	(Withering) Le Jolis	t	2849	1736
Dumontia	contorta	(S.G. Gmelin) Ruprecht	t	2850	1737
Dumontia	incrassata	(Müller) Lamouroux	f	2851	1737
Furcellaria	lumbricalis	(Hudson) J.V. Lamouroux	t	2852	1738
Furcellaria	fastigiata	(Linné) Lamouroux	f	2853	1738
Halarachnion	ligulatum	(Woodward) Kützing	t	2854	1739
Chondracanthus	acicularis	(Roth) Fredericq in Hommersand, Guiry, Fredericq & Leister	t	2855	1726
Gigartina	acicularis	(Wallen)	f	2856	1726
Chondracanthus	teedei	(Mertens ex Roth) Kützing	t	2857	1740
Gigartina	teedii	Lamouroux	f	2858	1740
Chondrus	crispus	Stackhouse	t	2859	1741
Gigartina	pistillata	(S.G. Gmelin) Stackhouse	t	2860	1742
Schottera	nicaeënsis	(J.V. Lamouroux ex Duby) Guiry & Hollenberg	t	2861	1743
Petroglossum	nicaeënse	(Duby) Schotter	f	2862	1743
Cruoriopsis	hauckii	Batters	t	2863	1744
Gloiosiphonia	capillaris	(Hudson) Carmichael in W.J. Hooker	t	2864	1745
Callocolax	neglectus	F. Schmitz ex Batters	t	2865	1746
Callophyllis	laciniata	(Hudson) Kützing	t	2866	1747
Kallymenia	reniformis	(Turner) J. Agardh	t	2867	1748
Meredithia	microphylla	(J. Agardh) J. Agardh	t	2868	1749
Cruoriella	armorica	Crouan	f	2869	1750
Peyssonnelia	atropurpurea	P.L. Crouan & H.M. Crouan	t	2870	1751
Peyssonnelia	dubyi	P.L. Crouan & H.M. Crouan	t	2871	1752
Cruoriella	dubyi	(Crouan)	f	2872	1752
Ahnfeltiopsis	devoniensis	(Greville) P.C. Silva & DeCew	t	2873	1753
Erythrodermis	traillii	(Holmes ex Batters) Guiry & Garbary	t	2874	1754
Phyllophora	traillii	Holmes	f	2875	1754
Gymnogongrus	crenulatus	(Turner) J. Agardh	t	2876	1755
Gymnogongrus	norvegicus	(Gunner) Agardh	f	2877	1755
Gymnogongrus	griffithsiae	(Turner) C.F.P. Martius	t	2878	1756
Gymnogongrus	patens	(Goodenough & Woodward) J. Agardh	t	2879	1757
Mastocarpus	stellatus	(Stackhouse) Guiry in Guiry, J.A.West, D.-H.Kim & Masuda	t	2880	1758
Gigartina	stellata	(Stackhouse) Batters	f	2881	1758
Phyllophora	crispa	(Hudson) P.S. Dixon	t	2882	1759
Phyllophora	epiphylla	(Müller) Batters	f	2883	1759
Phyllophora	sicula	(Kützing) Guiry & L.M. Irvine	t	2884	1761
Phyllophora	palmettoides	J. Agardh	f	2885	1761
Polyides	rotundus	(Hudson) Greville	t	2886	1763
Polyides	caprinus	(Gunnerus) Papenfuss	f	2887	1763
Schizymenia	dubyi	(Chauvin ex Duby) J. Agardh	t	2888	1764
Sphaerococcus	coronopifolius	(Goodenough & Woodward) Stackhouse	t	2889	1765
Gracilaria	bursa-pastoris	(S.G. Gmelin) P.C. Silva	t	2890	1766
Gracilaria	compressa	(C. Agardh) Greville	f	2891	1766
Gracilaria	gracilis	(Stackhouse) Steentoft, L.M. Irvine & Farnham	t	2892	1767
