id	date	id_biotope	id_station	nom_observateur	pages_citation	abondance	densite	reproduction	altitude_profondeur	id_moderecolte	id_typerecolte	remarques	valide	id_espece	id_nomespece	owner	desc_biotope	id_biblio
7920		160	378		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7921		160	382		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7922		160	427		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
8052		51	416		p 213					4	1		t	1099		houbin	dans les coquilles vides	204
8090		132	259		p 20				niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8951		154	148		p 100					4	1		t	1104		houbin	sur les rochers	54
7924		160	310		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7925		160	457		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7927		160	159		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7928		160	216		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7930		160	190		p 154				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	204
7931		160	214		p 13				niv. moyen des marées (zone des Fucus)	4	1		t	1378		houbin	sur la roche solide, exposée au coup de vagues du large	103
7935		273	325		p 244					2	8		t	1469		houbin	sable	53
7950		30	517		p 86	présent				4	1		t	1249		houbin	dans les Corallines des cuvettes	164
7951		28	517		p 535	commun				4	1		t	1117		houbin	dans le Lithophyllum incrustans	163
7953		28	517		p 534					4	1		t	1121		houbin	dans le Lithophyllum incrustans	163
7954		120	389		p 546					4	1		t	1319		houbin	sur Microciona atrasanguinea	96
7955		154	83		p 51					4	1		t	1155		houbin	sur les rochers	54
7956		154	206		p 51					4	1		t	1155		houbin	sur les rochers	54
7958		154	264		p 51					4	1		t	1155		houbin	sur les rochers	54
7967		154	239		p 51					4	1		t	1155		houbin	sur les rochers	54
7968		154	323		p 51					4	1		t	1155		houbin	sur les rochers	54
7969		154	148		p 51					4	1		t	1155		houbin	sur les rochers	54
7971		264	189	Vlès	p 35				35 m	4	1		t	1131		houbin	sur des fonds à bryozoaires	54
7974		215	358		p 118					4	1		t	1456		houbin	dans la slikke	204
8056		84	331		p 598					4	1		t	1133		houbin	herbier de Zostères	150
7977		222	532		p 214	assez abondant				4	1		t	1444		houbin	sables vaseux	210
7985		106	582	Pérez	p 126					4	1		t	1417		houbin	sur les Echinocardium	54
7979		84	329		p 598					4	1	ponte accrochée aux Zostères jusq'à fin septembre	t	1498		houbin	herbier de Zostères	150
7980		84	329		p 208					4	1	ponte accrochée aux Zostères l'été	t	1498		houbin	herbier de Zostères	204
8013		34	582		p 38					4	1		t	1359		houbin	dans les Cystoseires de l'herbier	49
8016		13	582		p 13				niv. assez bas	4	1		t	1165		houbin	sur des algues	49
8046		183	582		p 62				niv. assez haut	4	1		t	1456		houbin	dans la vase ou le sable vaseux	49
8014		83	592		p 207					4	1	capture à la Senne durant l'été	t	1505		houbin	sable entourant l'herbier	204
8017		13	148		p 62					4	1		t	1165		houbin	sur des algues	54
8018		13	83		p 62					4	1		t	1165		houbin	sur des algues	54
8019		13	206		p 62					4	1		t	1165		houbin	sur des algues	54
8020		13	416	Pérez	p 62					4	1		t	1165		houbin	sur des algues	54
8023		51	417		p 593					4	1		t	1196		houbin	dans les coquilles vides	150
8027		51	295		p 595				25-35 m	4	1		t	1403		houbin	dans les coquilles vides	150
8028		57	417		p 594					4	1		t	1093		houbin	parmi les coquilles vides	150
8031		84	425	Marchad, 1950	p 46					4	1		t	1267		houbin	herbier de Zostères	49
8041		43	194		p 190					4	1	caractérisitique de cette station	t	1384		houbin	dans les champs de blocs	204
8042		84	83		p 535	commun				4	1		t	1152		houbin	herbier de Zostères	163
8044		98	323		p 587					4	1		t	1337		houbin	sur des Bugularia avicularia	150
8045		98	62		p 587					4	1		t	1337		houbin	sur des Bugularia avicularia	150
8048		181	395		p 550					4	1		t	1342		houbin	dans des sables grossiers propres	96
8055		84	331		p 598					4	1		t	1230		houbin	herbier de Zostères	150
8102		34	582		p 589					4	1		t	1281		houbin	dans les Cystoseires de l'herbier	150
8059		273	83		p 143					1	1		t	1478		houbin	sable	54
8061		84	331		p 598					4	1		t	1135		houbin	herbier de Zostères	150
8066		132	340		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8067		132	485		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8072		132	166		p 20	très abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8073		132	159		p 20				niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8074		132	410		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8075		132	178		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8076		132	289		p 20	très abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8077		132	462		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8087		132	347		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8093		132	152		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8096		132	378		p 20	abondant			niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8097		132	213		p 20				niv. des BMVE	4	1		t	1114		houbin	sous des pierres	103
8106		34	329		p 24					4	1		t	1281		houbin	dans les Cystoseires de l'herbier	54
8107		132	79	Cornet, 1947	p 6					4	1		t	1093		houbin	sous des pierres	49
8120		132	79		p 55					4	1	individu jeune	t	1388		houbin	sous des pierres	49
8124		143	417		p 31					2	8		t	1335		houbin	sur fonds de gravier et de coquilles	49
8125		143	417		p 31					2	8		t	1335		houbin	sur fonds de gravier et de coquilles	49
8131		66	96		p 70				45-70 m	4	1		t	1141		houbin	dans des débris coquilliers grossiers	184
8140		154	416		p 276	abondant				4	1		t	1129		houbin	sur les rochers	162
8141		154	582		p 583				zone litt.; horizon sup. à Fucus	4	1		t	1158		houbin	sur les rochers	150
8142		154	582		p 583				zone litt.; horizon sup. à Fucus	4	1		t	1091		houbin	sur les rochers	150
8149		1	582	et al.	p 18	très commun				4	1	Les jeunes se trouvent en quantité souvent considérable dans les touffes de Polysiphonia fastigiata	t	1158		houbin	parmi les Fucus	49
8172		190	582		p 542	présent				2	8		t	1260		houbin	dans les sables fins des dunes sous-marines	163
8147		154	589		p 42					4	1	sur tous les rochers des environs de Roscoff	t	1229		houbin	sur les rochers	54
8335		36	71		p 94					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	241
8173		159	582	et al.	p 52	très abondant				4	1	jamais sur des blocs	t	1378		houbin	partout sur les rochers	49
8174		84	582		p 13	assez commun			niveau assez élevé	4	1		t	1166		houbin	herbier de Zostères	49
8178		175	582		p 160	très abondant				4	1		t	1091		houbin	dans les fentes de la roche nue	204
8152		131	582		p 124	très exceptionnel				4	1		t	1383		houbin	fonds caillouteux	22
8153		222	309	Vlès	p 167					4	1		t	1456		houbin	sables vaseux	54
8179		273	582	et al.	p 26	parfois très grande abondance				4	1		t	1187		houbin	sable	49
8187		34	582		p 589					4	1		t	1269		houbin	dans les Cystoseires de l'herbier	150
8156		274	383	Cornet	p 72	très grande quantité				4	1		t	1490		houbin	sur des épaves ou des bois flottés	49
8202		36	582		p 44					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	49
8161		84	425		p 59					4	1	en compagnie du L. parva mais beaucoup plus rare	t	1162		houbin	herbier de Zostères	54
8164		84	83		p 4					4	1		t	1151		houbin	herbier de Zostères	25
8168		264	492		p 9	rare				4	1	récolté en avril	t	1310		houbin	sur des fonds à bryozoaires	15
8169		264	492		p 9					4	1	récolté en juillet	t	1310		houbin	sur des fonds à bryozoaires	15
8170		79	62		p 587					4	1		t	1384		houbin	dans les cavités profondes et les grottes	150
8171		79	323		p 587					4	1		t	1384		houbin	dans les cavités profondes et les grottes	150
8183		26	224		p 8					4	1	commune le 21 février 1973	t	1283		houbin	sur les Vaucheria	15
8188		118	185	Cornet, août 1950	p 23	7 individus				2	8	plus de nombreuses pontes à différents stades de développement	t	1224		houbin	sur Psammechinus miliaris	49
8192		196	228		p 600					2	8		t	1377		houbin	sur des sables relativement fins et réguliers	150
8203		84	83		p 94	assez commun				4	1		t	1118		houbin	herbier de Zostères	204
8204		84	82		p 94					4	1		t	1124		houbin	herbier de Zostères	204
8205		84	79		p 19	assez rare				4	1		t	1213		houbin	herbier de Zostères	49
8213		84	531		p 210					4	1		t	1426		houbin	herbier de Zostères	210
8216		84	329	Vlès	p 4					4	1	pêche à la senne surtout à la fin de l'été	t	1498		houbin	herbier de Zostères	54
8232		84	582	et al.	p 37					4	1		t	1342		houbin	herbier de Zostères	49
8235		43	582	et al.	p 9	assez commun				4	1		t	1114		houbin	dans les champs de blocs	49
8264		36	582		p 90					4	1		t	1098		houbin	dans des cuvettes à Lithophyllum	241
8271		36	582		p 90					4	1	var. lutescens, var. cinnabrina	t	1100		houbin	dans des cuvettes à Lithophyllum	241
8223		84	329	collection du Laboratoire de Roscoff	p 4					4	1	pêche à la senne surtout à la fin de l'été	t	1498		houbin	herbier de Zostères	54
8224		66	96		p 70				45-70 m	4	1		t	1289		houbin	dans des débris coquilliers grossiers	184
8226		66	96		p 70				45-70 m	4	1		t	1292		houbin	dans des débris coquilliers grossiers	184
8230		21	371		p 166					4	1		t	1511		houbin	sur les frondes et les stipes de Laminaires et de Saccorhiza bulbosa	204
8233		220	195		p 544					4	1		t	1235		houbin	dans le vase pure	163
8237		138	139	L. Cabioch	p 9				70 m	4	1	récolté en avril 1970	t	1312		houbin	sur fond caillouteux à Ophiures	15
8238		192	423		p 123					4	1		t	1446		houbin	plage de sable assez grossier et très pur	204
8239		192	423		p 123					4	1		t	1365		houbin	plage de sable assez grossier et très pur	204
8241		194	65		p 237					4	1		t	1446		houbin	sable grossier coquillier	204
8245		130	325		p 16					4	1		t	1485		houbin	dans des pierres, avec des Pholades	48
8254		273	325		p 222					2	8		t	1220		houbin	sable	52
8255		273	277	Bavay	p 78					2	8		t	1220		houbin	sable	54
8274		60	462		p 48				25-30 m	2	8		t	1277		houbin	en association avec Phascolion strombi dans les coquilles vides de Turitella communis, de Nassa, de Murex, de Trochus, de Dentale ...	91
8276		72	99		p 4				70 m	2	8		t	1492		houbin	dans les graviers	25
8282		36	244		p 94					4	1		t	1100		houbin	dans des cuvettes à Lithophyllum	241
8288		36	310		p 94					4	1		t	1100		houbin	dans des cuvettes à Lithophyllum	241
8297		36	582		p 91					4	1		t	1104		houbin	dans des cuvettes à Lithophyllum	241
8295		36	71		p 94					4	1		t	1100		houbin	dans des cuvettes à Lithophyllum	241
8296		36	310		p 94					4	1		t	1104		houbin	dans des cuvettes à Lithophyllum	241
8306		36	582		p 91					4	1		t	1105		houbin	dans des cuvettes à Lithophyllum	241
8299		36	517		p 94					4	1		t	1104		houbin	dans des cuvettes à Lithophyllum	241
8300		36	71		p 94					4	1		t	1104		houbin	dans des cuvettes à Lithophyllum	241
8308		36	582		p 91					4	1		t	1123		houbin	dans des cuvettes à Lithophyllum	241
8302		36	244		p 94					4	1		t	1104		houbin	dans des cuvettes à Lithophyllum	241
8303		36	71		p 94					4	1		t	1105		houbin	dans des cuvettes à Lithophyllum	241
8304		36	244		p 94					4	1		t	1105		houbin	dans des cuvettes à Lithophyllum	241
8305		36	310		p 94					4	1		t	1105		houbin	dans des cuvettes à Lithophyllum	241
8307		36	517		p 94					4	1		t	1105		houbin	dans des cuvettes à Lithophyllum	241
8309		36	517		p 94					4	1		t	1152		houbin	dans des cuvettes à Lithophyllum	241
8325		36	582		p 91					4	1		t	1213		houbin	dans des cuvettes à Lithophyllum	241
8332		36	582		p 91					4	1		t	1133		houbin	dans des cuvettes à Lithophyllum	241
8333		36	582		p 91					4	1		t	1120		houbin	dans des cuvettes à Lithophyllum	241
8338		36	582		p 91					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	241
8349		36	582		p 91					4	1		t	1378		houbin	dans des cuvettes à Lithophyllum	241
8353		36	582		p 91					4	1		t	1380		houbin	dans des cuvettes à Lithophyllum	241
8373		36	582		p 91					4	1		t	1384		houbin	dans des cuvettes à Lithophyllum	241
8374		36	582		p 91					4	1		t	1398		houbin	dans des cuvettes à Lithophyllum	241
8319		36	244		p 94					4	1		t	1152		houbin	dans des cuvettes à Lithophyllum	241
8321		36	310		p 94					4	1		t	1152		houbin	dans des cuvettes à Lithophyllum	241
8322		36	71		p 94					4	1		t	1152		houbin	dans des cuvettes à Lithophyllum	241
8323		36	517		p 94					4	1		t	1213		houbin	dans des cuvettes à Lithophyllum	241
8324		36	310		p 94					4	1		t	1213		houbin	dans des cuvettes à Lithophyllum	241
8328		129	277	Cornet	p 51					2	8		t	1375		houbin	dans de petites anfractuosités de pierres	49
8330		36	244		p 94					4	1		t	1213		houbin	dans des cuvettes à Lithophyllum	241
8331		36	71		p 94					4	1		t	1213		houbin	dans des cuvettes à Lithophyllum	241
8334		36	310		p 94					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	241
8336		36	244		p 94					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	241
8337		36	517		p 94					4	1		t	1269		houbin	dans des cuvettes à Lithophyllum	241
8339		36	517		p 94					4	1		t	1378		houbin	dans des cuvettes à Lithophyllum	241
8340		36	71		p 94					4	1		t	1378		houbin	dans des cuvettes à Lithophyllum	241
8344		36	310		p 94					4	1		t	1378		houbin	dans des cuvettes à Lithophyllum	241
8345		36	244		p 94					4	1		t	1378		houbin	dans des cuvettes à Lithophyllum	241
8350		36	310		p 94					4	1		t	1380		houbin	dans des cuvettes à Lithophyllum	241
8356		36	244		p 94					4	1		t	1380		houbin	dans des cuvettes à Lithophyllum	241
8359		64	325	et al.	p 68	très abondant				2	8		t	1469		houbin	maerl	49
8360		36	71		p 94					4	1		t	1380		houbin	dans des cuvettes à Lithophyllum	241
8363		36	517		p 94					4	1		t	1380		houbin	dans des cuvettes à Lithophyllum	241
8364		36	244		p 94					4	1		t	1384		houbin	dans des cuvettes à Lithophyllum	241
8368		36	71		p 94					4	1		t	1384		houbin	dans des cuvettes à Lithophyllum	241
8370		21	405		p 52					2	8		t	1384		houbin	sur les frondes et les stipes de Laminaires et de Saccorhiza bulbosa	49
8371		36	517		p 94					4	1		t	1384		houbin	dans des cuvettes à Lithophyllum	241
8372		36	310		p 94					4	1		t	1384		houbin	dans des cuvettes à Lithophyllum	241
8376		36	517		p 94					4	1		t	1398		houbin	dans des cuvettes à Lithophyllum	241
8377		36	71		p 94					4	1		t	1398		houbin	dans des cuvettes à Lithophyllum	241
8378		36	244		p 94					4	1		t	1398		houbin	dans des cuvettes à Lithophyllum	241
8379		36	310		p 94					4	1		t	1398		houbin	dans des cuvettes à Lithophyllum	241
8380		36	310		p 94					4	1		t	1411		houbin	dans des cuvettes à Lithophyllum	241
8390		36	582		p 91					4	1		t	1411		houbin	dans des cuvettes à Lithophyllum	241
8401		36	582		p 91					4	1		t	1478		houbin	dans des cuvettes à Lithophyllum	241
8406		36	582		p 91					4	1		t	1485		houbin	dans des cuvettes à Lithophyllum	241
8385		36	517		p 94					4	1		t	1411		houbin	dans des cuvettes à Lithophyllum	241
8448		271	582		p 583				zone subterrestre	4	1		t	1155		houbin	dans les fentes de rocher	150
8452		132	582		p 5					4	1	à la côte par forte marée	t	1098		houbin	sous des pierres	49
8388		36	244		p 94					4	1		t	1411		houbin	dans des cuvettes à Lithophyllum	241
8391		36	71		p 94					4	1		t	1411		houbin	dans des cuvettes à Lithophyllum	241
8394		216	405		p 125				20-40 m	2	8		t	1411		houbin	dans la vase	54
8395		36	517		p 94					4	1		t	1478		houbin	dans des cuvettes à Lithophyllum	241
8398		36	310		p 94					4	1		t	1478		houbin	dans des cuvettes à Lithophyllum	241
8399		36	244		p 94					4	1		t	1478		houbin	dans des cuvettes à Lithophyllum	241
8403		36	517		p 94					4	1		t	1485		houbin	dans des cuvettes à Lithophyllum	241
8407		36	310		p 94					4	1		t	1485		houbin	dans des cuvettes à Lithophyllum	241
8408		36	71		p 94					4	1		t	1485		houbin	dans des cuvettes à Lithophyllum	241
8424		36	244		p 94					4	1		t	1485		houbin	dans des cuvettes à Lithophyllum	241
8425		227	356	Cornet	p 62					4	1		t	1460		houbin	sur la vase parmi les Entéromorphes	49
8431		144	79		p 80					4	1		t	1318		houbin	sous les pierres dans l'herbier	204
8432		144	79		p 80					4	1		t	1342		houbin	sous les pierres dans l'herbier	204
8433		84	148		p 212					4	1		t	1465		houbin	herbier de Zostères	204
8434		3	92		p 551	très commune				4	1	très fréquent en juin et juillet, mois des accouplements	t	1286		houbin	sur les Codium tomentosum	96
8436		3	517	Cornet	p 42	très commune				4	1		t	1286		houbin	sur les Codium tomentosum	49
8437		14	462		p 548					4	1	abondante pendant la fin de juin et juillet	t	1352		houbin	sur des Laminaires	96
8438		185	165		p 245					4	1		t	1472		houbin	dans le sable fin de la plage	53
8440		185	215		p 245					4	1		t	1472		houbin	dans le sable fin de la plage	53
8442		154	370	P.H. Fischer	p 39					4	1		t	1226		houbin	sur les rochers	54
8443		154	370	Pérez	p 39					4	1		t	1226		houbin	sur les rochers	54
8444		154	370	Dehorne	p 39					4	1		t	1226		houbin	sur les rochers	54
